"","seqnames","start","end","width","strand","gene_id","gene_source","gene_biotype","gene_name","symbol","root","characterized","cis_eqtl","pval_eqtl","cis_sqtl","pval_sqtl","ld","xpclr","fst"
"1261","5",40576847,40577830,984,"-","Zm00001d014311","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.06282244253536,0.22547075
"1262","5",40589082,40591437,2356,"-","Zm00001d014313","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.12007737027474,0.214018333333333
"1263","5",49800854,49801718,865,"+","Zm00001d014483","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,18.5327834862,0.215676833333333
"1264","5",49842078,49843394,1317,"-","Zm00001d014485","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,17.446392973,0.2255524
"1265","5",49915116,49917898,2783,"+","Zm00001d014486","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"5-48370488",3.03179115446844e-64,NA,12.9270182513,0.2597576
"1266","5",49948374,49954685,6312,"-","Zm00001d014487","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.375983214,0.247693545454545
"1267","5",49993903,49994098,196,"+","Zm00001d001548","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.624488104,0.223085333333333
"1268","5",49999383,50001892,2510,"-","Zm00001d014488","gramene","protein_coding","","cl9367_1",TRUE,FALSE,"5-48304446",1.83836099690689e-16,NA,NA,NA,9.624488104,0.223085333333333
"1269","5",50002094,50007362,5269,"+","Zm00001d014489","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"5-48478976",7.92511855390368e-13,NA,9.17598684733333,0.2175934
"1270","5",50037295,50041318,4024,"-","Zm00001d014490","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.7009374345,0.20518
"1271","5",50230172,50230468,297,"+","Zm00001d014494","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.181831731,0.265813
"1272","5",50235216,50236646,1431,"+","Zm00001d014495","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.181831731,0.265813
"1273","5",50238039,50239781,1743,"-","Zm00001d014496","gramene","protein_coding","","",TRUE,FALSE,"5-48842005",9.00412798658239e-13,NA,NA,NA,8.181831731,0.265813
"1274","5",50324285,50324719,435,"+","Zm00001d014497","gramene","protein_coding","","",TRUE,FALSE,"5-48767987",1.38850819955944e-48,NA,NA,NA,13.6932484046288,0.3037076
"1275","5",50401776,50403002,1227,"+","Zm00001d014498","gramene","protein_coding","stearoyl-acyl-carrier-protein desaturase7","sacd7",FALSE,TRUE,NA,NA,NA,NA,NA,11.280130267881,0.197837666666667
"1276","5",56455238,56460704,5467,"-","Zm00001d014626","gramene","protein_coding","","pco083390",TRUE,FALSE,"5-54766616",2.93216676621799e-11,NA,NA,NA,13.6333311675,0.204326
"1277","5",56537604,56538024,421,"+","Zm00001d001559","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,16.1837103392,0.213637444444444
"1278","5",56552093,56553397,1305,"+","Zm00001d014628","gramene","protein_coding","Homeobox-transcription factor 42","hb42",FALSE,FALSE,NA,NA,NA,NA,NA,16.3667287855,0.219618
"1279","5",57311562,57315887,4326,"-","Zm00001d014650","gramene","protein_coding","","",TRUE,FALSE,"5-55806312",5.55845556450199e-10,NA,NA,NA,18.381476062,0.209831
"1280","5",64424633,64426235,1603,"-","Zm00001d014816","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,17.949020413,0.244496
"1281","5",64426433,64428053,1621,"-","Zm00001d014817","gramene","protein_coding","","",TRUE,FALSE,"5-62626563",1.1696790524887e-14,NA,NA,NA,17.949020413,0.244496
"1282","5",64433733,64435917,2185,"-","Zm00001d014818","gramene","protein_coding","","",TRUE,FALSE,"5-62632996",2.24123923166402e-19,NA,NA,NA,18.4450957003333,0.2479966
"1283","5",64524204,64525810,1607,"-","Zm00001d014819","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,21.174259624,0.279502
"1284","5",65399472,65399685,214,"-","Zm00001d001568","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.4666474009,0.248649
"1285","5",65477323,65480490,3168,"-","Zm00001d014849","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,28.3730269643636,0.178401
"1286","5",65522898,65526275,3378,"-","Zm00001d014850","gramene","protein_coding","","",TRUE,FALSE,"5-63650143",2.71692552949454e-13,"5-63650676",4.02185083260876e-49,0.699887894842307,35.7207553235,0.1854806
"1287","5",65586571,65586642,72,"-","Zm00001d014851","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,30.4406656499,0.1872505
"1288","5",65588997,65591442,2446,"+","Zm00001d014852","gramene","protein_coding","","",TRUE,FALSE,"5-63768315",3.41440993817828e-25,NA,NA,NA,28.650967468,0.1872505
"1289","5",65591840,65593275,1436,"-","Zm00001d014853","gramene","protein_coding","","",TRUE,FALSE,"5-63828540",4.60412463334375e-27,NA,NA,NA,27.3281619858,0.185083333333333
"1290","5",65593563,65593635,73,"+","Zm00001d014854","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,27.3281619858,0.185083333333333
"1291","5",65594219,65594291,73,"-","Zm00001d014855","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,27.3281619858,0.185083333333333
"1292","5",66011375,66012556,1182,"+","Zm00001d014861","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,16.4836185884,0.1797125
"1293","5",66015077,66024385,9309,"+","Zm00001d014862","gramene","protein_coding","","umc1870",TRUE,FALSE,"5-64138883",1.2011132261929e-11,NA,NA,NA,16.0958785266364,0.1797125
"1294","5",66024695,66027984,3290,"-","Zm00001d014863","gramene","protein_coding","MYB-related-transcription factor 96","mybr96",FALSE,FALSE,NA,NA,NA,NA,NA,15.6258343151,0.1797125
"1295","5",66843996,66850437,6442,"-","Zm00001d014880","gramene","protein_coding","","",TRUE,FALSE,"5-64872679",1.474921504508e-22,"5-65143269",2.42173068351823e-11,0.0114418216058896,12.9621430855,0.184199
"1296","5",66874789,66874860,72,"-","Zm00001d014881","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.2026133378333,0.184199
"1297","5",66874789,66874860,72,"-","ENSRNA049445818","Ensembl_Plants","tRNA","tRNA-Pro","",FALSE,FALSE,NA,NA,NA,NA,NA,10.2026133378333,0.184199
"1298","5",67030219,67031109,891,"+","Zm00001d014888","gramene","protein_coding","","umc1429",TRUE,FALSE,"5-65142918",6.04243422631695e-17,"5-65143204",8.89431972223816e-17,0.226451441477348,21.34014930875,0.182118
"1299","5",67036358,67037769,1412,"+","Zm00001d014889","gramene","protein_coding","","",TRUE,FALSE,"5-65145060",3.14349470341114e-31,"5-65149451",1.77679295978405e-81,0.444598551394667,21.34014930875,0.182118
"1300","5",67038410,67041166,2757,"-","Zm00001d014890","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,21.34014930875,0.19636
"1301","5",67115018,67115644,627,"-","Zm00001d014893","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.3084963665,0.212479888888889
"1302","5",67116375,67118478,2104,"+","Zm00001d014894","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.3084963665,0.212479888888889
"1303","5",67118452,67127665,9214,"-","Zm00001d014895","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.6167834538,0.2120233
"1304","5",67129301,67133392,4092,"-","Zm00001d014896","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.7604578075,0.209057909090909
"1305","5",67135128,67139444,4317,"-","Zm00001d014897","gramene","protein_coding","","umc1373",TRUE,TRUE,"5-65251491",9.94847437001481e-30,NA,NA,NA,10.7604578075,0.2117519
"1306","5",67870239,67877687,7449,"-","Zm00001d014911","gramene","protein_coding","","cl27615_1",TRUE,FALSE,"5-65989835",1.05533879777664e-27,"5-65988531",4.44046837586133e-47,0.513813450341267,25.4926383532222,0.1837475
"1307","5",67919664,67923003,3340,"+","Zm00001d001574","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,31.3475676190909,0.18688425
"1308","5",67939060,67961759,22700,"-","Zm00001d014912","gramene","protein_coding","protein disulfide isomerase4","pdi4",TRUE,TRUE,"5-66062011",1.24549481396953e-21,NA,NA,NA,27.3893784814615,0.18688425
"1309","5",67955747,67957950,2204,"+","Zm00001d014913","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,26.7985902234,0.18688425
"1310","5",68025894,68027081,1188,"+","Zm00001d014914","gramene","protein_coding","anthocyaninless2","",TRUE,FALSE,NA,NA,NA,NA,NA,16.7783839645714,0.1847895
"1311","5",68027632,68031794,4163,"-","Zm00001d014915","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,16.7783839645714,0.1847895
"1312","5",68137035,68138114,1080,"-","Zm00001d014916","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,23.1608633424,0.2357018
"1313","5",68352282,68353706,1425,"+","Zm00001d014918","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,16.5471519869131,0.187616333333333
"1314","5",68355566,68358555,2990,"-","Zm00001d014919","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,16.5471519869131,0.187616333333333
"1315","5",68358713,68371222,12510,"-","Zm00001d014920","gramene","protein_coding","","pco125096",TRUE,FALSE,NA,NA,NA,NA,NA,17.2176292890146,0.1857004
"1316","5",68913684,68914742,1059,"-","Zm00001d014931","gramene","protein_coding","","pmei40",FALSE,TRUE,NA,NA,NA,NA,NA,20.7882610241,0.180437
"1317","5",68934291,68934926,636,"-","Zm00001d014932","gramene","protein_coding","","pmei43",FALSE,TRUE,NA,NA,NA,NA,NA,23.6098922422,0.180437
"1318","5",68959465,68961754,2290,"+","Zm00001d014933","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,24.6817239940909,0.180437
"1319","5",70369381,70369767,387,"-","Zm00001d014964","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.1455274816333,0.208412
"1320","5",70370353,70372492,2140,"+","Zm00001d014965","gramene","protein_coding","","xt9",TRUE,TRUE,"5-68455023",1.323385631731e-15,"5-68452811",9.48915734746396e-62,0.00492964005332547,10.2437299924781,0.214425
"1321","5",70373947,70376193,2247,"-","Zm00001d014966","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.2437299924781,0.214425
"1322","5",70442524,70460253,17730,"-","Zm00001d014967","gramene","protein_coding","","",TRUE,FALSE,"5-68543198",8.15928747226507e-32,"5-68086177",1.01343741264843e-23,0.121608107207147,15.4030457661667,0.232965363636364
"1323","5",70459261,70463506,4246,"+","Zm00001d014968","gramene","protein_coding","","",TRUE,FALSE,"5-68675889",1.34622398953432e-11,"5-68556688",6.83887790014455e-54,0.000108675473684292,15.9424067218182,0.232965363636364
"1324","5",70572894,70574745,1852,"+","Zm00001d014969","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,21.5160053504,0.2394848
"1325","5",70573600,70573694,95,"+","ENSRNA049458495","Ensembl_Plants","snoRNA","snoR64","",FALSE,FALSE,NA,NA,NA,NA,NA,21.5160053504,0.2394848
"1326","5",70573889,70573969,81,"+","ENSRNA049458426","Ensembl_Plants","snoRNA","snoZ199","",FALSE,FALSE,NA,NA,NA,NA,NA,21.5160053504,0.2394848
"1327","5",70576573,70577620,1048,"-","Zm00001d014970","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,21.5160053504,0.2394848
"1328","5",70577765,70581320,3556,"-","Zm00001d014971","gramene","protein_coding","","",TRUE,FALSE,"5-68684818",9.76718990172976e-13,NA,NA,NA,20.3443073318182,0.2394848
"1329","5",70581822,70582730,909,"-","Zm00001d001575","gramene","lincRNA","","",TRUE,FALSE,"5-68684818",3.7269514852449e-13,NA,NA,NA,19.4810697271,0.235903666666667
"1330","5",70604666,70608218,3553,"+","Zm00001d014972","gramene","protein_coding","","pco062253a",TRUE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1331","5",70605204,70605284,81,"+","ENSRNA049458582","Ensembl_Plants","snoRNA","snoR160","",FALSE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1332","5",70605421,70605501,81,"+","ENSRNA049458634","Ensembl_Plants","snoRNA","snoR160","",FALSE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1333","5",70605637,70605716,80,"+","ENSRNA049458722","Ensembl_Plants","snoRNA","snoR160","",FALSE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1334","5",70605854,70605933,80,"+","ENSRNA049458706","Ensembl_Plants","snoRNA","snoR160","",FALSE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1335","5",70606071,70606157,87,"+","ENSRNA049458467","Ensembl_Plants","snoRNA","snoR160","",FALSE,FALSE,NA,NA,NA,NA,NA,17.346991077875,0.232258857142857
"1336","5",87396463,87396810,348,"-","Zm00001d001591","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.0344948785495,0.2000922
"1337","5",87397071,87399754,2684,"+","Zm00001d015381","gramene","protein_coding","zea mays MADS17","zmm17",FALSE,TRUE,NA,NA,NA,NA,NA,10.0344948785495,0.2000922
"1338","5",87500416,87500745,330,"-","Zm00001d015382","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.522567027,0.2905369
"1339","5",87517860,87522764,4905,"+","Zm00001d015383","gramene","protein_coding","","pco070235b",TRUE,FALSE,"5-85319733",5.58691445110494e-10,NA,NA,NA,14.5449610847778,0.2825623
"1340","5",87548815,87549798,984,"+","Zm00001d015384","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.8909778468333,0.272856714285714
"1341","5",87567509,87568439,931,"+","Zm00001d001592","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.271164475,0.2668498
"1342","5",94104184,94105112,929,"+","Zm00001d015500","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.5353085326,0.220153666666667
"1343","5",94111617,94112354,738,"+","Zm00001d015501","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.6183675071,0.205988
"1344","5",94150678,94151267,590,"+","Zm00001d015502","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.60753255428571,0.18836075
"1345","5",94158719,94158909,191,"+","ENSRNA049461913","Ensembl_Plants","snRNA","U2","",FALSE,FALSE,NA,NA,NA,NA,NA,7.60753255428571,0.18836075
"1346","5",94160702,94167041,6340,"+","Zm00001d015504","gramene","protein_coding","","",TRUE,FALSE,"5-91847576",1.568011255354e-28,"5-91513867",1.24740871602703e-80,0.0957624684771877,7.53557710983333,0.189994
"1347","5",94167247,94184406,17160,"+","Zm00001d015505","gramene","protein_coding","","",TRUE,FALSE,"5-91850338",2.55414697056765e-26,NA,NA,NA,7.53557710983333,0.189994
"1348","5",103263345,103264414,1070,"-","Zm00001d015654","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.668023227,0.218596666666667
"1349","5",103458929,103463990,5062,"-","Zm00001d015656","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.19407620897908,0.217406222222222
"1350","5",103717536,103718865,1330,"+","Zm00001d001614","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.8761431359,0.18584575
"1351","5",103724521,103733837,9317,"-","Zm00001d015657","gramene","protein_coding","","",TRUE,FALSE,"5-101594079",3.29108388801712e-14,NA,NA,NA,9.18588270727273,0.186551714285714
"1352","5",103850842,103855288,4447,"-","Zm00001d015658","gramene","protein_coding","","",TRUE,FALSE,"5-101154403",3.47174400790122e-13,"5-101026385",2.09028677479449e-10,0.81125564304364,7.823343327,0.180840571428571
"1353","5",104069945,104071398,1454,"+","Zm00001d001615","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.383509056,0.185012714285714
"1354","5",148099822,148110686,10865,"+","Zm00001d016165","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,19.6431741768,0.219289333333333
"1355","5",148208167,148215925,7759,"-","Zm00001d016166","gramene","protein_coding","phosphoenolpyruvate carboxylase2","pep2",TRUE,TRUE,"5-145115255",4.30190706263327e-11,NA,NA,NA,22.4864096365455,0.225310666666667
"1356","5",148251598,148253961,2364,"+","Zm00001d016167","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,18.3376273955,0.2158875
"1357","5",150295060,150299829,4770,"+","Zm00001d016197","gramene","protein_coding","","",TRUE,FALSE,"5-146875016",2.60760810861006e-27,NA,NA,NA,12.777591483655,0.24504475
"1358","5",150300435,150300630,196,"+","ENSRNA049460407","Ensembl_Plants","snRNA","U2","",FALSE,FALSE,NA,NA,NA,NA,NA,14.7364506762802,0.2524544
"1359","5",150300976,150305724,4749,"-","Zm00001d016198","gramene","protein_coding","glutamate-oxaloacetic transaminase3","got3",TRUE,TRUE,"5-146642599",9.39837156568384e-12,NA,NA,NA,14.7364506762802,0.2524544
"1360","5",150352205,150353890,1686,"-","Zm00001d016199","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,20.4881639949967,0.2895851
"1361","5",150355001,150356922,1922,"-","Zm00001d016200","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,20.4881639949967,0.2895851
"1362","5",150363095,150363188,94,"+","zma-MIR399h","gramene","miRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,21.0654220310542,0.3038973
"1363","5",150363095,150363188,94,"+","ENSRNA049997333","Ensembl_Plants","pre_miRNA","zma-MIR399h","",FALSE,FALSE,NA,NA,NA,NA,NA,21.0654220310542,0.3038973
"1364","5",150372041,150372131,91,"+","zma-MIR399i","gramene","miRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,21.5558172713668,0.3092389
"1365","5",150372041,150372131,91,"+","ENSRNA049997336","Ensembl_Plants","pre_miRNA","zma-MIR399i","",FALSE,FALSE,NA,NA,NA,NA,NA,21.5558172713668,0.3092389
"1366","5",150380818,150382317,1500,"+","Zm00001d016202","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,22.7662077938532,0.3136531
"1367","5",150386027,150389534,3508,"-","Zm00001d016203","gramene","protein_coding","","",TRUE,FALSE,"5-146939005",2.51710195558111e-62,NA,NA,NA,22.7662077938532,0.3136531
"1368","5",150391274,150394468,3195,"-","Zm00001d016204","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,22.3291790473041,0.3180374
"1369","5",150426221,150426331,111,"+","ENSRNA049460361","Ensembl_Plants","pre_miRNA","mir-399","",FALSE,FALSE,NA,NA,NA,NA,NA,22.9490003915953,0.3273664
"1370","5",150429683,150431718,2036,"-","Zm00001d016206","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,22.9490003915953,0.3273664
"1371","5",150432936,150435131,2196,"-","Zm00001d016207","gramene","protein_coding","","",TRUE,FALSE,"5-147136145",1.08234358915987e-44,NA,NA,NA,22.5770216404987,0.327336111111111
"1372","5",150574429,150574539,111,"+","ENSRNA049460340","Ensembl_Plants","pre_miRNA","mir-399","",FALSE,FALSE,NA,NA,NA,NA,NA,14.5006418743,0.287851222222222
"1373","5",150578014,150578814,801,"-","Zm00001d016208","gramene","protein_coding","","",TRUE,FALSE,"5-147136145",1.18642715357645e-22,NA,NA,NA,14.5006418743,0.287851222222222
"1374","5",150581010,150581081,72,"+","Zm00001d016209","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.6200246147,0.2902045
"1375","5",150582380,150582451,72,"-","Zm00001d016210","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.6200246147,0.2902045
"1376","5",150582724,150584481,1758,"+","Zm00001d016211","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.6200246147,0.2902045
"1377","5",150587103,150594630,7528,"+","Zm00001d016212","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.1511022312727,0.293169272727273
"1378","5",150600170,150603876,3707,"+","Zm00001d016214","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0343809434,0.2985725
"1379","5",150673357,150674317,961,"+","Zm00001d016216","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"5-147276825",8.47148097472466e-12,NA,7.979875111375,0.2502045
"1380","5",151001655,151004102,2448,"-","Zm00001d016223","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.2451692075,0.2198758
"1381","5",151007142,151007609,468,"-","Zm00001d016224","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.2451692075,0.2198758
"1382","5",151044249,151046438,2190,"-","Zm00001d016225","gramene","protein_coding","","",TRUE,FALSE,"5-147577961",2.41078436968428e-09,NA,NA,NA,8.29638025733333,0.232986888888889
"1383","5",151100013,151100423,411,"+","Zm00001d016227","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.55200117185714,0.2444112
"1384","5",151137109,151142706,5598,"-","Zm00001d016228","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.40723093925,0.23075
"1385","5",157723543,157726011,2469,"-","Zm00001d016332","gramene","protein_coding","","",TRUE,FALSE,"5-154323490",5.12230188477421e-22,NA,NA,NA,10.3189075474,0.268244222222222
"1386","5",157770638,157774695,4058,"+","Zm00001d016333","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0274747505,0.2604586
"1387","5",157888451,157892207,3757,"+","Zm00001d016334","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.6746228617273,0.260587090909091
"1388","5",157892199,157893392,1194,"-","Zm00001d016335","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.518771002,0.2608917
"1389","5",162673309,162673885,577,"+","Zm00001d001673","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.87122301942857,0.197892333333333
"1390","5",162679663,162684331,4669,"+","Zm00001d016448","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.011599245,0.1977739
"1391","5",162700728,162701620,893,"+","Zm00001d016449","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.7914230703,0.1966762
"1392","5",162839184,162870678,31495,"+","Zm00001d016452","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.22003206466513,0.192455454545455
"1393","5",162925132,162927147,2016,"+","Zm00001d016453","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.09721137439064,0.1862275
"1394","5",163692385,163693980,1596,"+","Zm00001d016471","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,13.5871938527143,0.245101888888889
"1395","5",163704722,163708772,4051,"+","Zm00001d016472","gramene","protein_coding","","",TRUE,FALSE,"5-159968644",4.05611440025814e-74,"5-159982599",3.49736398050363e-64,0.92169889317946,14.209575798625,0.2461439
"1396","5",163724387,163726195,1809,"+","Zm00001d016473","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.4538341914813,0.2469107
"1397","5",163737281,163742365,5085,"-","Zm00001d016474","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,16.7216317697138,0.2415542
"1398","5",172139610,172139682,73,"+","Zm00001d016672","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.965902556,0.3103675
"1399","5",172140358,172140429,72,"-","Zm00001d016673","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.506691091125,0.3103675
"1400","5",172180319,172183764,3446,"-","Zm00001d016674","gramene","protein_coding","HSF-transcription factor 6","hsftf6",TRUE,FALSE,NA,NA,"5-168107097",4.64442545685777e-11,NA,17.4975146335,0.3103675
"1401","5",172490019,172492502,2484,"+","Zm00001d016686","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.5365298385,0.183948
"1402","5",172501486,172502922,1437,"-","Zm00001d016687","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.4560831336667,0.186744
"1403","5",180644525,180646456,1932,"+","Zm00001d016942","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.31236739266667,0.194025
"1404","5",182587476,182588459,984,"-","Zm00001d017007","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.087955137125,0.182339
"1405","5",182589338,182589823,486,"-","Zm00001d017008","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,13.087955137125,0.182339
"1406","5",184913749,184914231,483,"+","Zm00001d017086","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.303210046,0.1789845
"1407","5",184914129,184916120,1992,"+","Zm00001d017087","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.303210046,0.1789845
"1408","5",184916310,184916660,351,"-","Zm00001d017088","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.303210046,0.1789845
"1409","5",184917777,184921013,3237,"-","Zm00001d017089","gramene","protein_coding","","umc1687",TRUE,TRUE,NA,NA,"5-180487652",6.86048465350745e-114,NA,8.8237483415,0.1789845
"1410","5",199535385,199538423,3039,"-","Zm00001d017559","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.441779142,0.192927
"1411","5",199613954,199621606,7653,"+","Zm00001d017560","gramene","protein_coding","indeterminate domain p10","iddp10",TRUE,TRUE,"5-194175653",1.45665512945035e-11,NA,NA,NA,10.4883712997,0.192927
"1412","5",199651668,199654468,2801,"+","Zm00001d017561","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.0992915893,0.181136
"1413","5",199655265,199657722,2458,"+","Zm00001d017562","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.0992915893,0.181136
"1414","5",199683772,199686910,3139,"+","Zm00001d017563","gramene","protein_coding","G2-like-transcription factor 20","glk20",FALSE,FALSE,NA,NA,NA,NA,NA,14.3838653191,0.20712075
"1415","5",199688648,199695375,6728,"-","Zm00001d017564","gramene","protein_coding","","",TRUE,FALSE,"5-194361852",5.28260845432447e-37,"5-194362396",1.08050058683536e-30,0.930828335579452,14.0105711151818,0.2127182
"1416","5",199762000,199766413,4414,"+","Zm00001d017566","gramene","protein_coding","","",TRUE,FALSE,"5-194392216",2.00057455266678e-10,NA,NA,NA,11.0514526425,0.2301561
"1417","5",201875376,201876644,1269,"-","Zm00001d017618","gramene","protein_coding","ABI3-VP1-transcription factor 16","abi16",FALSE,FALSE,NA,NA,NA,NA,NA,26.2529825075,0.21663425
"1418","5",205190183,205198427,8245,"-","Zm00001d017721","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,29.0011451744709,0.185039
"1419","5",205199621,205199693,73,"+","Zm00001d017722","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,29.0011451744709,0.185039
"1420","5",205200298,205200370,73,"-","Zm00001d017723","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,30.4304261418099,0.185039
"1421","5",208577377,208579835,2459,"-","Zm00001d017842","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.8895464425,0.263785
